id,YEAR,DATE,state_name,state_code,district_name,district_code,registeration_circles,tampering_computer_source_documents,computer_related_offences,cyber_terrorism,pub_of_sexually_exp_act_elec_form,intrcptn_montr_decryp_info,unauthorized_access_to_protected_computer_system,abetment_to_commit_offences,attempt_to_commit_offences,other_sections_of_it_act,abetment_of_suicide_online,cyber_stalking_bullying_of_women_or_children,data_theft,fraud,cheating,forgery,defamation_or_morphing,fake_profile,counterfeiting,cyber_blackmailing_threatening,fake_news_on_social_media,other_offences,gambling_act,lotteries_act,copy_right_act,trade_marks_act,other_sll_crimes,total_cyber_crimes
185,2021,01-01-2021,Gujarat,24,Kheda,450,Kheda,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
186,2021,01-01-2021,Gujarat,24,Mahisagar,669,Mahisagar,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
187,2021,01-01-2021,Gujarat,24,Mahesana,451,Mehsana,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
188,2021,01-01-2021,Gujarat,24,Morbi,673,Morbi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2021,01-01-2021,Gujarat,24,Narmada,452,Narmada,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
190,2021,01-01-2021,Gujarat,24,Navsari,453,Navsari,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,7
191,2021,01-01-2021,Gujarat,24,Panch Mahals,454,Panchmahal,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
192,2021,01-01-2021,Gujarat,24,Patan,455,Patan,0,0,0,6,0,0,0,0,0,0,1,0,10,2,0,0,0,0,0,0,3,0,0,0,0,0,22
193,2021,01-01-2021,Gujarat,24,Porbandar,456,Porbandar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194,2021,01-01-2021,Gujarat,24,Rajkot,457,Rajkot City,0,12,0,3,0,0,0,0,2,0,6,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,31
195,2021,01-01-2021,Gujarat,24,Rajkot,457,Rajkot Rural,0,2,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10
196,2021,01-01-2021,Gujarat,24,Sabar Kantha,458,Sabar Kantha,0,0,0,1,0,0,0,0,3,0,1,0,0,36,2,0,0,0,0,0,4,0,0,0,0,0,47
197,2021,01-01-2021,Gujarat,24,Surat,459,Surat City,0,109,0,0,0,0,0,0,0,1,1,1,0,137,1,0,0,0,31,0,15,0,0,0,0,0,296
198,2021,01-01-2021,Gujarat,24,Surat,459,Surat Rural,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
199,2021,01-01-2021,Gujarat,24,Surendranagar,460,Surendranagar,0,2,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,24
200,2021,01-01-2021,Gujarat,24,Tapi,641,Tapi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6
201,2021,01-01-2021,Gujarat,24,Vadodara,461,Vadodara City,0,7,0,6,0,0,0,0,1,0,0,0,2,35,3,0,0,0,0,0,0,0,0,0,0,0,54
202,2021,01-01-2021,Gujarat,24,Vadodara,461,Vadodara Rural,0,0,0,2,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,3,0,0,0,0,0,18
203,2021,01-01-2021,Gujarat,24,Valsad,462,Valsad,0,1,0,7,0,0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,7,0,0,0,0,0,24
204,2021,01-01-2021,Gujarat,24,Ahmadabad,438,Western Railway Ahmedabad,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
205,2021,01-01-2021,Gujarat,24,Vadodara,461,Western Railway Vadodara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2021,01-01-2021,Gujarat,24,Ahmadabad,438,Cyber Ahmedabad Range,0,23,0,1,0,0,0,0,0,0,5,0,21,0,6,0,0,0,0,0,12,0,0,0,0,1,69
207,2021,01-01-2021,Gujarat,24,Bhavnagar,443,Cyber Bhavnagar Range,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,10
208,2021,01-01-2021,Gujarat,24,Kachchh,449,Cyber Border Range,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
209,2021,01-01-2021,Gujarat,24,Gandhinagar,446,Cyber Gandhinagar Range,0,2,0,2,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,12
210,2021,01-01-2021,Gujarat,24,Junagadh,448,Cyber Junagadh Range,0,27,0,9,0,0,0,0,0,0,0,0,4,57,6,0,0,0,0,0,3,0,0,0,0,1,107
211,2021,01-01-2021,Gujarat,24,Panch Mahals,454,Cyber Panchmahal Range,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,13
212,2021,01-01-2021,Gujarat,24,Rajkot,457,Cyber Rajkot Range,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,2021,01-01-2021,Gujarat,24,Surat,459,Cyber Surat Range,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
214,2021,01-01-2021,Gujarat,24,Vadodara,461,Cyber Vadodara Range,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
215,2021,01-01-2021,Haryana,6,Ambala,58,Ambala,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216,2021,01-01-2021,Haryana,6,Bhiwani,59,Bhiwani,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
217,2021,01-01-2021,Haryana,6,Faridabad,60,Faridabad,0,2,0,6,0,0,0,0,0,0,1,0,0,8,5,0,0,0,0,0,17,0,0,0,0,8,47
218,2021,01-01-2021,Haryana,6,Fatehabad,61,Fatehabad,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
219,2021,01-01-2021,Haryana,6,Ambala,58,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2021,01-01-2021,Haryana,6,Gurugram,62,Gurugram,0,63,0,36,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
221,2021,01-01-2021,Haryana,6,Hisar,63,Hisar,0,5,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,32,0,0,0,0,0,50
222,2021,01-01-2021,Haryana,6,Jhajjar,64,Jhajjar,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
223,2021,01-01-2021,Haryana,6,Jind,65,Jind,0,0,0,12,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,5,0,0,0,0,3,32
224,2021,01-01-2021,Haryana,6,Kaithal,66,Kaithal,0,1,0,1,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,15,0,0,0,0,0,30
225,2021,01-01-2021,Haryana,6,Karnal,67,Karnal,0,10,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
226,2021,01-01-2021,Haryana,6,Kurukshetra,68,Kurukshetra,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
227,2021,01-01-2021,Haryana,6,Mahendragarh,69,Mahendragarh,0,4,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
228,2021,01-01-2021,Haryana,6,Nuh,604,Nuh,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
229,2021,01-01-2021,Haryana,6,Palwal,619,Palwal,0,38,0,11,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,91
230,2021,01-01-2021,Haryana,6,Panchkula,70,Panchkula,0,11,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
231,2021,01-01-2021,Haryana,6,Panipat,71,Panipat,0,1,0,5,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,29
232,2021,01-01-2021,Haryana,6,Rewari,72,Rewari,0,1,0,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
233,2021,01-01-2021,Haryana,6,Rohtak,73,Rohtak,0,10,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
234,2021,01-01-2021,Haryana,6,Sirsa,74,Sirsa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,2021,01-01-2021,Haryana,6,Sonipat,75,Sonipat,1,4,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11
236,2021,01-01-2021,Haryana,6,Yamunanagar,76,Yamunanagar,1,7,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
237,2021,01-01-2021,Haryana,6,Gurugram,62,Irrigation And Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2021,01-01-2021,Haryana,6,Charki Dadri,701,Charkhi Dadri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2021,01-01-2021,Haryana,6,Hisar,63,Hansi,0,1,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,15
240,2021,01-01-2021,Himachal Pradesh,2,Solan,25,Baddi,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
241,2021,01-01-2021,Himachal Pradesh,2,Bilaspur,15,Bilaspur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
242,2021,01-01-2021,Himachal Pradesh,2,Chamba,16,Chamba,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,2021,01-01-2021,Himachal Pradesh,2,Shimla,23,CID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,2021,01-01-2021,Himachal Pradesh,2,Shimla,23,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2021,01-01-2021,Himachal Pradesh,2,Hamirpur,17,Hamirpur,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
246,2021,01-01-2021,Himachal Pradesh,2,Kangra,18,Kangra,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
247,2021,01-01-2021,Himachal Pradesh,2,Kinnaur,19,Kinnaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2021,01-01-2021,Himachal Pradesh,2,Kullu,20,Kullu,0,0,0,3,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18
249,2021,01-01-2021,Himachal Pradesh,2,Lahul And Spiti,21,Lahaul And Spiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2021,01-01-2021,Himachal Pradesh,2,Mandi,22,Mandi,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
251,2021,01-01-2021,Himachal Pradesh,2,Shimla,23,Shimla,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
252,2021,01-01-2021,Himachal Pradesh,2,Sirmaur,24,Sirmaur,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
253,2021,01-01-2021,Himachal Pradesh,2,Solan,25,Solan,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
254,2021,01-01-2021,Himachal Pradesh,2,Una,26,Una,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
255,2021,01-01-2021,Himachal Pradesh,2,Shimla,23,Cyber,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
256,2021,01-01-2021,Jammu And Kashmir,1,Anantnag,1,Anantnag,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
257,2021,01-01-2021,Jammu And Kashmir,1,Pulwama,11,Awantipora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2021,01-01-2021,Jammu And Kashmir,1,Bandipora,623,Bandipora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2021,01-01-2021,Jammu And Kashmir,1,Baramulla,3,Baramulla,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
260,2021,01-01-2021,Jammu And Kashmir,1,Budgam,2,Budgam,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
261,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Crime Jammu,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,10
262,2021,01-01-2021,Jammu And Kashmir,1,Srinagar,13,Crime Srinagar,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
263,2021,01-01-2021,Jammu And Kashmir,1,Doda,4,Doda,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,2021,01-01-2021,Jammu And Kashmir,1,Ganderbal,626,Ganderbal,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
265,2021,01-01-2021,Jammu And Kashmir,1,Kupwara,8,Handwara,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
267,2021,01-01-2021,Jammu And Kashmir,1,Kathua,7,Kathua,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
268,2021,01-01-2021,Jammu And Kashmir,1,Kishtwar,620,Kishtwar,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
269,2021,01-01-2021,Jammu And Kashmir,1,Kulgam,622,Kulgam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2021,01-01-2021,Jammu And Kashmir,1,Kupwara,8,Kupwara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,2021,01-01-2021,Jammu And Kashmir,1,Poonch,10,Poonch,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
272,2021,01-01-2021,Jammu And Kashmir,1,Pulwama,11,Pulwama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Railways Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Railways Kashmir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2021,01-01-2021,Jammu And Kashmir,1,Reasi,627,Railways Katra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2021,01-01-2021,Jammu And Kashmir,1,Rajouri,12,Rajouri,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
277,2021,01-01-2021,Jammu And Kashmir,1,Ramban,621,Ramban,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,7
278,2021,01-01-2021,Jammu And Kashmir,1,Reasi,627,Reasi,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
279,2021,01-01-2021,Jammu And Kashmir,1,Samba,624,Samba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2021,01-01-2021,Jammu And Kashmir,1,Shopian,625,Shopian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2021,01-01-2021,Jammu And Kashmir,1,Baramulla,3,Sopore,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
282,2021,01-01-2021,Jammu And Kashmir,1,Srinagar,13,Srinagar,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
283,2021,01-01-2021,Jammu And Kashmir,1,Udhampur,14,Udhampur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Cyber Crime Jammu,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
285,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Cyber Crime Kashmir,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
286,2021,01-01-2021,Jammu And Kashmir,1,Jammu,5,Anti Narcotic Task Force Jammu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2021,01-01-2021,Jharkhand,20,Bokaro,322,Bokaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2021,01-01-2021,Jharkhand,20,West Singhbhum,343,Chaibasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2021,01-01-2021,Jharkhand,20,Chatra,323,Chatra,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
290,2021,01-01-2021,Jharkhand,20,Deoghar,324,Deoghar,0,113,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
291,2021,01-01-2021,Jharkhand,20,Dhanbad,325,Dhanbad,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
292,2021,01-01-2021,Jharkhand,20,Dhanbad,325,Dhanbad Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
293,2021,01-01-2021,Jharkhand,20,Dumka,326,Dumka,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,30
294,2021,01-01-2021,Jharkhand,20,Garhwa,328,Garhwa,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
295,2021,01-01-2021,Jharkhand,20,Giridih,329,Giridih,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
296,2021,01-01-2021,Jharkhand,20,Godda,330,Godda,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
297,2021,01-01-2021,Jharkhand,20,Gumla,331,Gumla,1,0,0,3,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,23
298,2021,01-01-2021,Jharkhand,20,Hazaribagh,332,Hazaribagh,0,17,0,0,0,0,0,0,0,0,16,0,60,0,0,0,0,0,2,0,0,0,0,0,0,0,95
299,2021,01-01-2021,Jharkhand,20,East Singhbum,327,Jamshedpur,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
300,2021,01-01-2021,Jharkhand,20,East Singhbum,327,Jamshedpur Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2021,01-01-2021,Jharkhand,20,Jamtara,333,Jamtara,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
302,2021,01-01-2021,Jharkhand,20,Khunti,606,Khunti,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
303,2021,01-01-2021,Jharkhand,20,Koderma,334,Koderma,0,6,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,19
304,2021,01-01-2021,Jharkhand,20,Latehar,335,Latehar,0,33,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
305,2021,01-01-2021,Jharkhand,20,Lohardaga,336,Lohardaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2021,01-01-2021,Jharkhand,20,Pakur,337,Pakur,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
307,2021,01-01-2021,Jharkhand,20,Palamu,338,Palamu,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
308,2021,01-01-2021,Jharkhand,20,Ramgarh,607,Ramgarh,0,32,3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50
309,2021,01-01-2021,Jharkhand,20,Ranchi,339,Ranchi,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
310,2021,01-01-2021,Jharkhand,20,Sahebganj,340,Sahebganj,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
311,2021,01-01-2021,Jharkhand,20,Saraikela Kharsawan,341,Saraikela,0,27,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
312,2021,01-01-2021,Jharkhand,20,Simdega,342,Simdega,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
313,2021,01-01-2021,Karnataka,29,Bagalkote,524,Bagalkote,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
314,2021,01-01-2021,Karnataka,29,Bengaluru Rural,526,Bengaluru City,4,6247,1,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423
315,2021,01-01-2021,Karnataka,29,Bengaluru Urban,525,Bengaluru District,0,66,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
316,2021,01-01-2021,Karnataka,29,Belagavi,527,Belagavi District,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
317,2021,01-01-2021,Karnataka,29,Ballari,528,Ballari,0,51,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
318,2021,01-01-2021,Karnataka,29,Bidar,529,Bidar,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
319,2021,01-01-2021,Karnataka,29,Vijayapura,530,Vijayapura,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
320,2021,01-01-2021,Karnataka,29,Chikkaballapura,630,Chikkaballapura,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
321,2021,01-01-2021,Karnataka,29,Chamarajanagara,531,Chamarajanagar,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
322,2021,01-01-2021,Karnataka,29,Chikkamagaluru,532,Chikkamagaluru,0,64,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
323,2021,01-01-2021,Karnataka,29,Chitradurga,533,Chitradurga,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
324,2021,01-01-2021,Karnataka,29,Dakshina Kannada,534,Dakshina Kannada,0,31,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
325,2021,01-01-2021,Karnataka,29,Davangere,535,Davangere,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
326,2021,01-01-2021,Karnataka,29,Dharwad,536,Dharwad,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
327,2021,01-01-2021,Karnataka,29,Gadag,537,Gadag,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
328,2021,01-01-2021,Karnataka,29,Kalaburagi,538,Kalaburgi,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
329,2021,01-01-2021,Karnataka,29,Hassan,539,Hassan,0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
330,2021,01-01-2021,Karnataka,29,Haveri,540,Haveri,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
331,2021,01-01-2021,Karnataka,29,Dharwad,536,Hubballi Dharwad City,0,154,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
332,2021,01-01-2021,Karnataka,29,Belagavi,527,K.G.F.,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
333,2021,01-01-2021,Karnataka,29,Kodagu,541,Kodagu,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
334,2021,01-01-2021,Karnataka,29,Kolar,542,Kolar,0,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
335,2021,01-01-2021,Karnataka,29,Koppal,543,Koppal,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
